Status,Characteristic,Shape,"Part number (#:Packing code)","L size","W size","T size","Temperature   characteristics","Rated   voltage",Capacitance,"Tolerance   of   capacitance",Notes
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM033R71E821MA03#,"0.6 ±0.03mm","0.3 ±0.03mm","0.3 ±0.03mm","X7R (EIA)",25Vdc,820pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155C71A105ME38#,"1.0 ±0.2mm","0.5 ±0.2mm","0.5 ±0.2mm","X7S (EIA)",10Vdc,1.0μF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155C71A474ME36#,"1.0 ±0.1mm","0.5 ±0.1mm","0.5 ±0.1mm","X7S (EIA)",10Vdc,0.47μF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155C71A684ME38#,"1.0 ±0.2mm","0.5 ±0.2mm","0.5 ±0.2mm","X7S (EIA)",10Vdc,0.68μF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81C153KA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",16Vdc,15000pF,±10%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81C153MA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",16Vdc,15000pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81C183KA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",16Vdc,18000pF,±10%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81C183MA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",16Vdc,18000pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81C223KA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",16Vdc,22000pF,±10%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81C223MA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",16Vdc,22000pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81C273KA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",16Vdc,27000pF,±10%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81C273MA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",16Vdc,27000pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81C333KA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",16Vdc,33000pF,±10%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81C333MA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",16Vdc,33000pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81C393KA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",16Vdc,39000pF,±10%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81C393MA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",16Vdc,39000pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81C473KA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",16Vdc,47000pF,±10%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81C473MA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",16Vdc,47000pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81E103KA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",25Vdc,10000pF,±10%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81E103MA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",25Vdc,10000pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81E562KA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",25Vdc,5600pF,±10%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81E562MA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",25Vdc,5600pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81E682KA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",25Vdc,6800pF,±10%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81E682MA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",25Vdc,6800pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81E822KA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",25Vdc,8200pF,±10%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81E822MA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",25Vdc,8200pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81H102KA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",50Vdc,1000pF,±10%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81H102MA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",50Vdc,1000pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81H122KA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",50Vdc,1200pF,±10%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81H122MA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",50Vdc,1200pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81H152KA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",50Vdc,1500pF,±10%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81H152MA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",50Vdc,1500pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81H182KA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",50Vdc,1800pF,±10%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81H182MA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",50Vdc,1800pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81H221KA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",50Vdc,220pF,±10%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81H221MA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",50Vdc,220pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81H222KA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",50Vdc,2200pF,±10%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81H222MA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",50Vdc,2200pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81H271KA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",50Vdc,270pF,±10%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81H271MA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",50Vdc,270pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81H272KA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",50Vdc,2700pF,±10%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81H272MA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",50Vdc,2700pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81H331KA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",50Vdc,330pF,±10%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81H331MA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",50Vdc,330pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81H332KA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",50Vdc,3300pF,±10%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81H332MA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",50Vdc,3300pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81H391KA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",50Vdc,390pF,±10%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81H391MA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",50Vdc,390pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81H392KA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",50Vdc,3900pF,±10%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81H392MA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",50Vdc,3900pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81H471KA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",50Vdc,470pF,±10%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81H471MA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",50Vdc,470pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81H472KA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",50Vdc,4700pF,±10%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81H472MA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",50Vdc,4700pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81H561KA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",50Vdc,560pF,±10%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81H561MA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",50Vdc,560pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81H681KA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",50Vdc,680pF,±10%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81H681MA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",50Vdc,680pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81H821KA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",50Vdc,820pF,±10%,
"In Production","Powerｔrain/Safety for Automotive	Up to 150°C	AEC-Q200	Reflow soldering",SMD,GCM155L81H821MA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X8L (Murata)",50Vdc,820pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71A104KA55#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",10Vdc,0.10μF,±10%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71C104JA55#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",16Vdc,0.10μF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71C104MA55#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",16Vdc,0.10μF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71C154ME02#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",16Vdc,0.15μF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71C224ME02#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",16Vdc,0.22μF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71C273JA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",16Vdc,27000pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71C273KA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",16Vdc,27000pF,±10%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71C273MA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",16Vdc,27000pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71C333JA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",16Vdc,33000pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71C333MA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",16Vdc,33000pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71C393JA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",16Vdc,39000pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71C393KA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",16Vdc,39000pF,±10%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71C393MA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",16Vdc,39000pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71C473JA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",16Vdc,47000pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71C473MA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",16Vdc,47000pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71C563JA55#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",16Vdc,56000pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71C563KA55#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",16Vdc,56000pF,±10%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71C563MA55#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",16Vdc,56000pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71C683JA55#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",16Vdc,68000pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71C683MA55#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",16Vdc,68000pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71C823JA55#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",16Vdc,82000pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71C823KA55#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",16Vdc,82000pF,±10%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71C823MA55#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",16Vdc,82000pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71E103JA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",25Vdc,10000pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71E103MA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",25Vdc,10000pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71E104KE02#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",25Vdc,0.10μF,±10%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71E123JA55#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",25Vdc,12000pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71E123KA55#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",25Vdc,12000pF,±10%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71E123MA55#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",25Vdc,12000pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71E153JA55#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",25Vdc,15000pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71E153MA55#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",25Vdc,15000pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71E183JA55#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",25Vdc,18000pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71E183KA55#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",25Vdc,18000pF,±10%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71E183MA55#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",25Vdc,18000pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71E223JA55#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",25Vdc,22000pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71E223MA55#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",25Vdc,22000pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71E273JA55#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",25Vdc,27000pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71E273KA55#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",25Vdc,27000pF,±10%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71E273MA55#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",25Vdc,27000pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71E333JA55#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",25Vdc,33000pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71E333MA55#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",25Vdc,33000pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71E393JA55#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",25Vdc,39000pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71E393KA55#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",25Vdc,39000pF,±10%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71E393MA55#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",25Vdc,39000pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71E472KA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",25Vdc,4700pF,±10%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71E473JA55#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",25Vdc,47000pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71E473MA55#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",25Vdc,47000pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71E562JA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",25Vdc,5600pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71E562KA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",25Vdc,5600pF,±10%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71E562MA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",25Vdc,5600pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM155R71E682JA37#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","X7R (EIA)",25Vdc,6800pF,±5%,
